state,month,year,number
Rio,Março,2009,129
Rio,Março,2010,130
Rio,Março,2011,130
Rio,Março,2012,130
Rio,Março,2013,130
Rio,Março,2014,130
Rio,Março,2015,130
Rio,Março,2016,130
Rio,Março,2017,130
Rio,Abril,1999,131
Rio,Abril,2000,131
Rio,Abril,2001,131
Rio,Abril,2002,131
Rio,Abril,2003,131
Rio,Abril,2004,131
Rio,Abril,2005,131
Rio,Abril,2006,132
Rio,Abril,2007,132
Rio,Abril,2008,132
Rio,Abril,2009,132
Rio,Abril,2010,132
Rio,Abril,2011,133
Rio,Abril,2012,133
Rio,Abril,2013,133
Rio,Abril,2014,133
Rio,Abril,2015,133
Rio,Abril,2016,133
Rio,Abril,2017,133
Rio,Maio,1999,134
Rio,Maio,2000,134
Rio,Maio,2001,134
Rio,Maio,2002,135
Rio,Maio,2003,135
Rio,Maio,2004,135
Rio,Maio,2005,135
Rio,Maio,2006,135
Rio,Maio,2007,135
Rio,Maio,2008,135
Rio,Maio,2009,135
Rio,Maio,2010,135
Rio,Maio,2011,136
Rio,Maio,2012,136
Rio,Maio,2013,136
Rio,Maio,2014,136
Rio,Maio,2015,136
Rio,Maio,2016,136
Rio,Maio,2017,136
Rio,Junho,1999,136
Rio,Junho,2001,136
Rio,Junho,2002,137
Rio,Junho,2003,137
Rio,Junho,2004,137
Rio,Junho,2005,137
Rio,Junho,2006,137
Rio,Junho,2007,137
Rio,Junho,2008,137
Rio,Junho,2009,137
Rio,Junho,2010,137
Rio,Junho,2011,137
Rio,Junho,2012,138
Rio,Junho,2013,138
Rio,Junho,2014,138
Rio,Junho,2015,138
Rio,Junho,2016,138
Rio,Junho,2017,138
Rio,Julho,1999,139
Rio,Julho,2000,139
Rio,Julho,2001,139
Rio,Julho,2002,139
Rio,Julho,2003,139
Rio,Julho,2004,140
Rio,Julho,2005,140
Rio,Julho,2006,140
Rio,Julho,2007,141
Rio,Julho,2008,141
Rio,Julho,2009,141
Rio,Julho,2010,141
Rio,Julho,2011,141
Rio,Julho,2012,141
Rio,Julho,2013,141
Rio,Julho,2014,142
Rio,Julho,2015,142
Rio,Julho,2016,142
Rio,Julho,2017,142
Rio,Agosto,1998,143
Rio,Agosto,1999,143
Rio,Agosto,2000,143
Rio,Agosto,2001,143
Rio,Agosto,2002,143
Rio,Agosto,2003,143
Rio,Agosto,2004,143
Rio,Agosto,2005,143
Rio,Agosto,2006,143
Rio,Agosto,2007,143
Rio,Agosto,2008,143
Rio,Agosto,2009,144
Rio,Agosto,2010,144
Rio,Agosto,2011,144
Rio,Agosto,2012,144
Rio,Agosto,2013,144
Rio,Agosto,2014,144
Rio,Agosto,2015,144
Rio,Agosto,2016,144
Rio,Agosto,2017,144
Rio,Setembro,1998,144
Rio,Setembro,1999,144
Rio,Setembro,2000,145
Rio,Setembro,2001,145
Rio,Setembro,2002,145
Rio,Setembro,2003,145
Rio,Setembro,2004,146
Rio,Setembro,2005,146
Rio,Setembro,2006,146
Rio,Setembro,2007,146
Rio,Setembro,2008,146
Rio,Setembro,2009,147
Rio,Setembro,2010,147
Rio,Setembro,2011,147
Rio,Setembro,2012,147
Rio,Setembro,2013,147
Rio,Setembro,2014,147
Rio,Setembro,2015,147
Rio,Setembro,2016,148
Rio,Setembro,2017,148
Rio,Outubro,1998,148
Rio,Outubro,1999,148
Rio,Outubro,2000,148
Rio,Outubro,2001,148
Rio,Outubro,2002,148
Rio,Outubro,2003,148
Rio,Outubro,2004,148
Rio,Outubro,2005,149
Rio,Outubro,2006,149
Rio,Outubro,2007,149
Rio,Outubro,2008,149
Rio,Outubro,2009,149
Rio,Outubro,2010,149
Rio,Outubro,2011,149
Rio,Outubro,2012,149
Rio,Outubro,2013,150
Rio,Outubro,2014,150
Rio,Outubro,2015,150
Rio,Outubro,2016,150
Rio,Outubro,2017,150
Rio,Novembro,1998,150
Rio,Novembro,1999,151
Rio,Novembro,2000,151
Rio,Novembro,2001,151
Rio,Novembro,2002,151
Rio,Novembro,2003,152
Rio,Novembro,2004,152
Rio,Novembro,2005,152
Rio,Novembro,2006,152
Rio,Novembro,2007,152
Rio,Novembro,2008,152
Rio,Novembro,2009,153
Rio,Novembro,2010,153
Rio,Novembro,2011,153
Rio,Novembro,2012,153
Rio,Novembro,2013,153
Rio,Novembro,2014,153
Rio,Novembro,2015,153
Rio,Novembro,2016,153
Rio,Novembro,2017,153
Rio,Dezembro,1998,154
Rio,Dezembro,1999,154
Rio,Dezembro,2000,154
Rio,Dezembro,2001,155
Rio,Dezembro,2002,155
Rio,Dezembro,2003,155
Rio,Dezembro,2004,155
Rio,Dezembro,2005,155
Rio,Dezembro,2006,155
Rio,Dezembro,2007,155
Rio,Dezembro,2008,155
Rio,Dezembro,2009,155
Rio,Dezembro,2010,155
Rio,Dezembro,2011,156
Rio,Dezembro,2012,156
Rio,Dezembro,2013,156
Rio,Dezembro,2014,156
Rio,Dezembro,2015,156
Rio,Dezembro,2016,156
Rondonia,Janeiro,1999,156
Rondonia,Janeiro,2002,156
Rondonia,Janeiro,2003,157
Rondonia,Janeiro,2004,157
Rondonia,Janeiro,2005,157
Rondonia,Janeiro,2006,157
Rondonia,Janeiro,2007,157
Rondonia,Janeiro,2008,157
Rondonia,Janeiro,2009,157
Rondonia,Janeiro,2010,157
Rondonia,Janeiro,2011,157
Rondonia,Janeiro,2012,158
Rondonia,Janeiro,2013,158
Rondonia,Janeiro,2014,158
Rondonia,Janeiro,2015,158
Rondonia,Janeiro,2016,158
Rondonia,Janeiro,2017,158
Rondonia,Fevereiro,1999,158
Rondonia,Fevereiro,2000,158
Rondonia,Fevereiro,2001,158
Rondonia,Fevereiro,2002,159
Rondonia,Fevereiro,2003,159
Rondonia,Fevereiro,2004,159
Rondonia,Fevereiro,2005,159
Rondonia,Fevereiro,2006,159
Rondonia,Fevereiro,2007,159
Rondonia,Fevereiro,2008,159
Rondonia,Fevereiro,2009,160
Rondonia,Fevereiro,2010,160
Rondonia,Fevereiro,2011,160
Rondonia,Fevereiro,2012,160
Rondonia,Fevereiro,2013,161
Rondonia,Fevereiro,2014,161
Rondonia,Fevereiro,2015,161
Rondonia,Fevereiro,2016,161
Rondonia,Fevereiro,2017,161
Rondonia,Março,1999,161
Rondonia,Março,2000,161
Rondonia,Março,2002,161
Rondonia,Março,2003,162
Rondonia,Março,2004,162
Rondonia,Março,2005,162
Rondonia,Março,2006,162
Rondonia,Março,2007,163
Rondonia,Março,2008,163
Rondonia,Março,2009,163
Rondonia,Março,2010,163
Rondonia,Março,2011,163
Rondonia,Março,2012,164
Rondonia,Março,2013,164
Rondonia,Março,2014,164
Rondonia,Março,2015,164
Rondonia,Março,2016,164
Rondonia,Março,2017,164
Rondonia,Abril,1999,164
Rondonia,Abril,2002,164
Rondonia,Abril,2003,165
Rondonia,Abril,2004,165
Rondonia,Abril,2005,165
Rondonia,Abril,2008,166
Rondonia,Abril,2009,166
Rondonia,Abril,2010,166
Rondonia,Abril,2011,166
Rondonia,Abril,2012,166
Rondonia,Abril,2013,166
Rondonia,Abril,2014,167
Rondonia,Abril,2015,167
Rondonia,Abril,2016,167
Rondonia,Abril,2017,168
Rondonia,Maio,1999,168
Rondonia,Maio,2000,168
Rondonia,Maio,2001,168
Rondonia,Maio,2002,168
Rondonia,Maio,2003,168
Rondonia,Maio,2004,168
Rondonia,Maio,2005,169
Rondonia,Maio,2006,169
Rondonia,Maio,2007,169
Rondonia,Maio,2008,169
Rondonia,Maio,2009,169
Rondonia,Maio,2010,169
Rondonia,Maio,2011,169
Rondonia,Maio,2012,169
Rondonia,Maio,2013,169
Rondonia,Maio,2014,170
Rondonia,Maio,2015,170
Rondonia,Maio,2016,170
Rondonia,Maio,2017,170
Rondonia,Junho,1998,171
Rondonia,Junho,1999,171
Rondonia,Junho,2000,171
Rondonia,Junho,2001,171
Rondonia,Junho,2002,171
Rondonia,Junho,2003,171
Rondonia,Junho,2004,171
Rondonia,Junho,2005,171
Rondonia,Junho,2006,172
Rondonia,Junho,2007,172
Rondonia,Junho,2008,172
Rondonia,Junho,2009,172
Rondonia,Junho,2010,172
Rondonia,Junho,2011,172
Rondonia,Junho,2012,172
Rondonia,Junho,2013,173
Rondonia,Junho,2014,173
Rondonia,Junho,2015,174
Rondonia,Junho,2016,174
Rondonia,Junho,2017,174
Rondonia,Julho,1998,174
Rondonia,Julho,1999,175
Rondonia,Julho,2000,175
Rondonia,Julho,2001,175
Rondonia,Julho,2002,175
Rondonia,Julho,2003,175
Rondonia,Julho,2004,176
Rondonia,Julho,2005,176
Rondonia,Julho,2006,176
Rondonia,Julho,2007,177
Rondonia,Julho,2008,177
Rondonia,Julho,2009,177
Rondonia,Julho,2010,177
Rondonia,Julho,2011,177
Rondonia,Julho,2012,177
Rondonia,Julho,2013,177
Rondonia,Julho,2014,178
Rondonia,Julho,2015,178
Rondonia,Julho,2016,178
Rondonia,Julho,2017,178
Rondonia,Agosto,1998,178
Rondonia,Agosto,1999,179
Rondonia,Agosto,2000,179
Rondonia,Agosto,2001,179
Rondonia,Agosto,2002,179
Rondonia,Agosto,2003,179
Rondonia,Agosto,2004,179
Rondonia,Agosto,2005,179
Rondonia,Agosto,2006,179
Rondonia,Agosto,2007,179
Rondonia,Agosto,2008,179
Rondonia,Agosto,2009,179
Rondonia,Agosto,2010,180
Rondonia,Agosto,2011,180
Rondonia,Agosto,2012,180
Rondonia,Agosto,2013,180
Rondonia,Agosto,2014,180
Rondonia,Agosto,2015,180
Rondonia,Agosto,2016,181
Rondonia,Agosto,2017,181
Rondonia,Setembro,1998,181
Rondonia,Setembro,1999,181
Rondonia,Setembro,2000,181
Rondonia,Setembro,2001,181
Rondonia,Setembro,2002,182
Rondonia,Setembro,2003,182
Rondonia,Setembro,2004,182
Rondonia,Setembro,2005,182
Rondonia,Setembro,2006,182
Rondonia,Setembro,2007,183
Rondonia,Setembro,2008,183
Rondonia,Setembro,2009,183
Rondonia,Setembro,2010,183
Rondonia,Setembro,2011,184
Rondonia,Setembro,2012,184
Rondonia,Setembro,2013,185
Rondonia,Setembro,2014,186
Rondonia,Setembro,2015,186
Rondonia,Setembro,2016,186
Rondonia,Setembro,2017,187
Rondonia,Outubro,1998,187
Rondonia,Outubro,1999,187
Rondonia,Outubro,2000,187
Rondonia,Outubro,2001,187
Rondonia,Outubro,2002,187
Rondonia,Outubro,2003,188
Rondonia,Outubro,2004,188
Rondonia,Outubro,2005,188
Rondonia,Outubro,2006,188
Rondonia,Outubro,2007,188
Rondonia,Outubro,2008,189
Rondonia,Outubro,2009,189
Rondonia,Outubro,2010,189
Rondonia,Outubro,2011,189
Rondonia,Outubro,2012,189
Rondonia,Outubro,2013,189
Rondonia,Outubro,2014,189
Rondonia,Outubro,2015,190
Rondonia,Outubro,2016,190
Rondonia,Outubro,2017,190
Rondonia,Novembro,1998,190
Rondonia,Novembro,1999,190
Rondonia,Novembro,2000,191
Rondonia,Novembro,2001,191
Rondonia,Novembro,2002,191
Rondonia,Novembro,2003,191
Rondonia,Novembro,2004,192
Rondonia,Novembro,2005,192
Rondonia,Novembro,2006,192
Rondonia,Novembro,2007,192
Rondonia,Novembro,2008,192
Rondonia,Novembro,2009,192
Rondonia,Novembro,2010,192
Rondonia,Novembro,2011,192
Rondonia,Novembro,2012,192
Rondonia,Novembro,2013,193
Rondonia,Novembro,2014,193
Rondonia,Novembro,2015,193
Rondonia,Novembro,2016,193
Rondonia,Novembro,2017,193
Rondonia,Dezembro,1998,193
Rondonia,Dezembro,2000,194
Rondonia,Dezembro,2001,194
Rondonia,Dezembro,2002,194
Rondonia,Dezembro,2003,194
Rondonia,Dezembro,2004,194
Rondonia,Dezembro,2005,194
Rondonia,Dezembro,2006,194
Rondonia,Dezembro,2007,194
Rondonia,Dezembro,2008,195
Rondonia,Dezembro,2009,195
Rondonia,Dezembro,2010,195
Rondonia,Dezembro,2011,195
Rondonia,Dezembro,2012,196
Rondonia,Dezembro,2013,196
Rondonia,Dezembro,2014,196
Rondonia,Dezembro,2015,196
Rondonia,Dezembro,2016,197
Roraima,Janeiro,1999,197
Roraima,Janeiro,2000,197
Roraima,Janeiro,2001,197
Roraima,Janeiro,2002,197
Roraima,Janeiro,2003,197
Roraima,Janeiro,2004,198
Roraima,Janeiro,2005,198
Roraima,Janeiro,2006,198
Roraima,Janeiro,2007,198
Roraima,Janeiro,2008,199
Roraima,Janeiro,2009,199
Roraima,Janeiro,2010,199
Roraima,Janeiro,2011,199
Roraima,Janeiro,2012,199
Roraima,Janeiro,2013,200
Roraima,Janeiro,2014,200
Roraima,Janeiro,2015,200
Roraima,Janeiro,2016,200
Roraima,Janeiro,2017,200
Roraima,Fevereiro,1999,201
Roraima,Fevereiro,2000,201
Roraima,Fevereiro,2001,201
Roraima,Fevereiro,2002,201
Roraima,Fevereiro,2003,202
Roraima,Fevereiro,2004,202
Roraima,Fevereiro,2005,202
Roraima,Fevereiro,2006,202
Roraima,Fevereiro,2007,203
Roraima,Fevereiro,2008,203
Roraima,Fevereiro,2009,204
Roraima,Fevereiro,2010,205
Roraima,Fevereiro,2011,205
Roraima,Fevereiro,2012,205
Roraima,Fevereiro,2013,206
Roraima,Fevereiro,2014,206
Roraima,Fevereiro,2015,206
Roraima,Fevereiro,2016,206
Roraima,Fevereiro,2017,206
Roraima,Março,1999,207
Roraima,Março,2000,207
Roraima,Março,2001,207
Roraima,Março,2002,207
Roraima,Março,2003,207
Roraima,Março,2004,207
Roraima,Março,2005,208
Roraima,Março,2006,208
Roraima,Março,2007,208
Roraima,Março,2008,208
Roraima,Março,2009,208
Roraima,Março,2010,208
Roraima,Março,2011,208
Roraima,Março,2012,209
Roraima,Março,2013,209
Roraima,Março,2014,209
Roraima,Março,2015,209
Roraima,Março,2016,209
Roraima,Março,2017,209
Roraima,Abril,1999,210
Roraima,Abril,2001,210
Roraima,Abril,2002,211
Roraima,Abril,2003,211
Roraima,Abril,2004,211
Roraima,Abril,2005,212
Roraima,Abril,2006,212
Roraima,Abril,2007,212
Roraima,Abril,2008,213
Roraima,Abril,2009,213
Roraima,Abril,2010,214
Roraima,Abril,2011,214
Roraima,Abril,2012,215
Roraima,Abril,2013,215
Roraima,Abril,2014,215
Roraima,Abril,2015,215
Roraima,Abril,2016,216
Roraima,Abril,2017,216
Roraima,Maio,2000,217
Roraima,Maio,2001,217
Roraima,Maio,2004,217
Roraima,Maio,2005,219
Roraima,Maio,2008,219
Roraima,Maio,2009,219
Roraima,Maio,2010,219
Roraima,Maio,2011,219
Roraima,Maio,2012,220
Roraima,Maio,2013,220
Roraima,Maio,2014,220
Roraima,Maio,2015,221
Roraima,Maio,2016,221
Roraima,Maio,2017,221
Roraima,Junho,1999,221
Roraima,Junho,2001,221
Roraima,Junho,2004,222
Roraima,Junho,2005,222
Roraima,Junho,2007,222
Roraima,Junho,2009,222
Roraima,Junho,2011,223
Roraima,Junho,2012,223
Roraima,Junho,2013,223
Roraima,Junho,2014,224
Roraima,Junho,2015,224
Roraima,Junho,2016,224
Roraima,Junho,2017,225
Roraima,Julho,1998,225
Roraima,Julho,1999,225
Roraima,Julho,2001,225
Roraima,Julho,2002,225
Roraima,Julho,2004,226
Roraima,Julho,2005,226
Roraima,Julho,2007,226
Roraima,Julho,2009,226
Roraima,Julho,2010,226
Roraima,Julho,2011,227
Roraima,Julho,2012,228
Roraima,Julho,2013,228
Roraima,Julho,2014,229
Roraima,Julho,2015,229
Roraima,Julho,2017,229
Roraima,Agosto,1999,229
Roraima,Agosto,2000,230
Roraima,Agosto,2001,230
Roraima,Agosto,2002,230
Roraima,Agosto,2003,230
Roraima,Agosto,2004,230
Roraima,Agosto,2005,231
Roraima,Agosto,2006,231
Roraima,Agosto,2007,231
Roraima,Agosto,2008,231
Roraima,Agosto,2009,232
Roraima,Agosto,2010,233
Roraima,Agosto,2011,233
Roraima,Agosto,2012,233
Roraima,Agosto,2013,233
Roraima,Agosto,2014,234
Roraima,Agosto,2015,235
Roraima,Agosto,2016,235
Roraima,Agosto,2017,236
Roraima,Setembro,1998,236
Roraima,Setembro,1999,236
Roraima,Setembro,2000,236
Roraima,Setembro,2001,237
Roraima,Setembro,2002,238
Roraima,Setembro,2003,238
Roraima,Setembro,2004,238
Roraima,Setembro,2005,238
Roraima,Setembro,2006,239
Roraima,Setembro,2007,239
Roraima,Setembro,2008,239
Roraima,Setembro,2009,239
Roraima,Setembro,2010,239
Roraima,Setembro,2011,240
Roraima,Setembro,2012,241
Roraima,Setembro,2013,241
Roraima,Setembro,2014,241
Roraima,Setembro,2015,241
Roraima,Setembro,2016,242
Roraima,Setembro,2017,243
Roraima,Outubro,1998,243
Roraima,Outubro,1999,244
Roraima,Outubro,2000,244
Roraima,Outubro,2001,244
Roraima,Outubro,2002,245
Roraima,Outubro,2003,245
Roraima,Outubro,2004,245
Roraima,Outubro,2005,245
Roraima,Outubro,2006,245
Roraima,Outubro,2007,245
Roraima,Outubro,2008,246
Roraima,Outubro,2009,246
Roraima,Outubro,2010,246
Roraima,Outubro,2011,248
Roraima,Outubro,2012,248
Roraima,Outubro,2013,248
Roraima,Outubro,2014,249
Roraima,Outubro,2015,249
Roraima,Outubro,2016,249
Roraima,Outubro,2017,249
Roraima,Novembro,1998,249
Roraima,Novembro,1999,250
Roraima,Novembro,2000,250
Roraima,Novembro,2001,250
Roraima,Novembro,2002,250
Roraima,Novembro,2003,250
Roraima,Novembro,2004,251
Roraima,Novembro,2005,251
Roraima,Novembro,2006,252
Roraima,Novembro,2007,252
Roraima,Novembro,2008,252
Roraima,Novembro,2009,252
Roraima,Novembro,2010,253
Roraima,Novembro,2011,254
Roraima,Novembro,2012,254
Roraima,Novembro,2013,256
Roraima,Novembro,2014,256
Roraima,Novembro,2015,256
Roraima,Novembro,2016,256
Roraima,Novembro,2017,256
Roraima,Dezembro,1998,258
Roraima,Dezembro,1999,258
Roraima,Dezembro,2000,258
Roraima,Dezembro,2001,258
Roraima,Dezembro,2002,258
Roraima,Dezembro,2003,258
Roraima,Dezembro,2004,259
Roraima,Dezembro,2005,259
Roraima,Dezembro,2006,259
Roraima,Dezembro,2007,259
Roraima,Dezembro,2008,259
Roraima,Dezembro,2009,259
Roraima,Dezembro,2010,259
Roraima,Dezembro,2011,260
Roraima,Dezembro,2012,261
Roraima,Dezembro,2013,261
Roraima,Dezembro,2014,261
Roraima,Dezembro,2015,262
Roraima,Dezembro,2016,263
Santa Catarina,Janeiro,1999,263
Santa Catarina,Janeiro,2000,264
Santa Catarina,Janeiro,2001,265
Santa Catarina,Janeiro,2002,265
Santa Catarina,Janeiro,2003,265
Santa Catarina,Janeiro,2004,265
Santa Catarina,Janeiro,2005,266
Santa Catarina,Janeiro,2006,266
Santa Catarina,Janeiro,2007,267
Santa Catarina,Janeiro,2008,267
Santa Catarina,Janeiro,2009,268
Santa Catarina,Janeiro,2010,269
Santa Catarina,Janeiro,2011,269
Santa Catarina,Janeiro,2012,269
Santa Catarina,Janeiro,2013,269
Santa Catarina,Janeiro,2014,269
Santa Catarina,Janeiro,2015,270
Santa Catarina,Janeiro,2016,270
Santa Catarina,Janeiro,2017,270
Santa Catarina,Fevereiro,1999,271
Santa Catarina,Fevereiro,2000,271
Santa Catarina,Fevereiro,2002,271
Santa Catarina,Fevereiro,2003,271
Santa Catarina,Fevereiro,2004,272
Santa Catarina,Fevereiro,2005,273
Santa Catarina,Fevereiro,2006,273
Santa Catarina,Fevereiro,2007,274
Santa Catarina,Fevereiro,2008,274
Santa Catarina,Fevereiro,2009,274
Santa Catarina,Fevereiro,2010,274
Santa Catarina,Fevereiro,2011,274
Santa Catarina,Fevereiro,2012,275
Santa Catarina,Fevereiro,2013,275
Santa Catarina,Fevereiro,2014,276
Santa Catarina,Fevereiro,2015,276
Santa Catarina,Fevereiro,2016,276
Santa Catarina,Fevereiro,2017,276
Santa Catarina,Março,1999,276
Santa Catarina,Março,2000,276
Santa Catarina,Março,2001,277
Santa Catarina,Março,2002,277
Santa Catarina,Março,2003,277
Santa Catarina,Março,2004,277
Santa Catarina,Março,2005,278
Santa Catarina,Março,2006,278
Santa Catarina,Março,2007,278
Santa Catarina,Março,2008,278
Santa Catarina,Março,2009,278
Santa Catarina,Março,2010,279
Santa Catarina,Março,2011,279
Santa Catarina,Março,2012,279
Santa Catarina,Março,2013,280
Santa Catarina,Março,2014,280
Santa Catarina,Março,2015,281
Santa Catarina,Março,2016,281
Santa Catarina,Março,2017,282
Santa Catarina,Abril,2000,282
Santa Catarina,Abril,2001,282
Santa Catarina,Abril,2002,283
Santa Catarina,Abril,2003,283
Santa Catarina,Abril,2004,283
Santa Catarina,Abril,2005,284
Santa Catarina,Abril,2006,284
Santa Catarina,Abril,2007,285
Santa Catarina,Abril,2008,285
Santa Catarina,Abril,2009,286
Santa Catarina,Abril,2010,288
Santa Catarina,Abril,2011,288
Santa Catarina,Abril,2012,288
Santa Catarina,Abril,2013,288
Santa Catarina,Abril,2014,289
Santa Catarina,Abril,2015,289
Santa Catarina,Abril,2016,289
Santa Catarina,Abril,2017,289
Santa Catarina,Maio,1999,289
Santa Catarina,Maio,2001,290
Santa Catarina,Maio,2002,290
Santa Catarina,Maio,2003,290
Santa Catarina,Maio,2004,290
Santa Catarina,Maio,2005,291
Santa Catarina,Maio,2006,291
Santa Catarina,Maio,2007,291
Santa Catarina,Maio,2008,292
Santa Catarina,Maio,2009,292
Santa Catarina,Maio,2010,293
Santa Catarina,Maio,2011,293
Santa Catarina,Maio,2012,293
Santa Catarina,Maio,2013,294
Santa Catarina,Maio,2014,295
Santa Catarina,Maio,2015,297
Santa Catarina,Maio,2016,298
Santa Catarina,Maio,2017,298
Santa Catarina,Junho,1998,299
Santa Catarina,Junho,2000,299
Santa Catarina,Junho,2001,300
Santa Catarina,Junho,2003,300
Santa Catarina,Junho,2004,301
Santa Catarina,Junho,2005,302
Santa Catarina,Junho,2006,302
Santa Catarina,Junho,2007,302
Santa Catarina,Junho,2008,302
Santa Catarina,Junho,2009,303
Santa Catarina,Junho,2010,303
Santa Catarina,Junho,2011,303
Santa Catarina,Junho,2012,304
Santa Catarina,Junho,2013,304
Santa Catarina,Junho,2014,304
Santa Catarina,Junho,2015,304
Santa Catarina,Junho,2016,304
Santa Catarina,Junho,2017,304
Santa Catarina,Julho,1999,304
Santa Catarina,Julho,2000,305
Santa Catarina,Julho,2001,306
Santa Catarina,Julho,2002,306
Santa Catarina,Julho,2003,306
Santa Catarina,Julho,2004,307
Santa Catarina,Julho,2005,307
Santa Catarina,Julho,2006,308
Santa Catarina,Julho,2007,309
Santa Catarina,Julho,2008,309
Santa Catarina,Julho,2009,310
Santa Catarina,Julho,2010,310
Santa Catarina,Julho,2011,311
Santa Catarina,Julho,2012,312
Santa Catarina,Julho,2013,312
Santa Catarina,Julho,2014,313
Santa Catarina,Julho,2015,314
Santa Catarina,Julho,2016,314
Santa Catarina,Julho,2017,314
Santa Catarina,Agosto,1999,315
Santa Catarina,Agosto,2000,315
Santa Catarina,Agosto,2001,316
Santa Catarina,Agosto,2002,316
Santa Catarina,Agosto,2003,317
Santa Catarina,Agosto,2004,318
Santa Catarina,Agosto,2005,318
Santa Catarina,Agosto,2006,318
Santa Catarina,Agosto,2007,318
Santa Catarina,Agosto,2008,319
Santa Catarina,Agosto,2009,319
Santa Catarina,Agosto,2010,319
Santa Catarina,Agosto,2011,319
Santa Catarina,Agosto,2012,321
Santa Catarina,Agosto,2013,321
Santa Catarina,Agosto,2014,321
Santa Catarina,Agosto,2015,322
Santa Catarina,Agosto,2016,325
Santa Catarina,Agosto,2017,326
Santa Catarina,Setembro,1998,326
Santa Catarina,Setembro,1999,326
Santa Catarina,Setembro,2000,327
Santa Catarina,Setembro,2001,327
Santa Catarina,Setembro,2002,328
Santa Catarina,Setembro,2003,329
Santa Catarina,Setembro,2004,329
Santa Catarina,Setembro,2005,329
Santa Catarina,Setembro,2006,330
Santa Catarina,Setembro,2007,331
Santa Catarina,Setembro,2008,331
Santa Catarina,Setembro,2009,332
Santa Catarina,Setembro,2010,332
Santa Catarina,Setembro,2011,334
Santa Catarina,Setembro,2012,334
Santa Catarina,Setembro,2013,334
Santa Catarina,Setembro,2014,334
Santa Catarina,Setembro,2015,335
Santa Catarina,Setembro,2016,336
Santa Catarina,Setembro,2017,337
Santa Catarina,Outubro,1998,337
Santa Catarina,Outubro,1999,338
Santa Catarina,Outubro,2000,338
Santa Catarina,Outubro,2001,339
Santa Catarina,Outubro,2002,339
Santa Catarina,Outubro,2003,340
Santa Catarina,Outubro,2004,341
Santa Catarina,Outubro,2005,342
Santa Catarina,Outubro,2006,342
Santa Catarina,Outubro,2007,343
Santa Catarina,Outubro,2008,345
Santa Catarina,Outubro,2009,345
Santa Catarina,Outubro,2010,345
Santa Catarina,Outubro,2011,345
Santa Catarina,Outubro,2012,345
Santa Catarina,Outubro,2013,346
Santa Catarina,Outubro,2014,346
Santa Catarina,Outubro,2015,347
Santa Catarina,Outubro,2016,347
Santa Catarina,Outubro,2017,347
Santa Catarina,Novembro,1998,347
Santa Catarina,Novembro,1999,348
Santa Catarina,Novembro,2000,348
Santa Catarina,Novembro,2001,348
Santa Catarina,Novembro,2002,350
Santa Catarina,Novembro,2003,350
Santa Catarina,Novembro,2004,351
Santa Catarina,Novembro,2005,351
Santa Catarina,Novembro,2006,351
Santa Catarina,Novembro,2007,352
Santa Catarina,Novembro,2008,353
Santa Catarina,Novembro,2009,354
Santa Catarina,Novembro,2010,354
Santa Catarina,Novembro,2011,354
Santa Catarina,Novembro,2012,354
Santa Catarina,Novembro,2013,355
Santa Catarina,Novembro,2014,355
Santa Catarina,Novembro,2015,355
Santa Catarina,Novembro,2016,355
Santa Catarina,Novembro,2017,356
Santa Catarina,Dezembro,1998,357
Santa Catarina,Dezembro,1999,357
Santa Catarina,Dezembro,2000,359
Santa Catarina,Dezembro,2001,359
Santa Catarina,Dezembro,2002,359
Santa Catarina,Dezembro,2003,360
Santa Catarina,Dezembro,2004,360
Santa Catarina,Dezembro,2005,360
Santa Catarina,Dezembro,2006,360
Santa Catarina,Dezembro,2007,361
Santa Catarina,Dezembro,2008,362
Santa Catarina,Dezembro,2009,362
Santa Catarina,Dezembro,2010,362
Santa Catarina,Dezembro,2011,363
Santa Catarina,Dezembro,2012,363
Santa Catarina,Dezembro,2013,363
Santa Catarina,Dezembro,2014,364
Santa Catarina,Dezembro,2015,365
Santa Catarina,Dezembro,2016,365
Sao Paulo,Janeiro,1999,366
Sao Paulo,Janeiro,2000,367
Sao Paulo,Janeiro,2001,368
Sao Paulo,Janeiro,2002,368
Sao Paulo,Janeiro,2003,369
Sao Paulo,Janeiro,2004,370
Sao Paulo,Janeiro,2005,371
Sao Paulo,Janeiro,2006,371
Sao Paulo,Janeiro,2007,372
Sao Paulo,Janeiro,2008,372
Sao Paulo,Janeiro,2009,372
Sao Paulo,Janeiro,2010,373
Sao Paulo,Janeiro,2011,373
Sao Paulo,Janeiro,2012,373
Sao Paulo,Janeiro,2013,373
Sao Paulo,Janeiro,2014,373
Sao Paulo,Janeiro,2015,373
Sao Paulo,Janeiro,2016,373
Sao Paulo,Janeiro,2017,373
Sao Paulo,Fevereiro,1999,374
Sao Paulo,Fevereiro,2000,374
Sao Paulo,Fevereiro,2001,374
Sao Paulo,Fevereiro,2002,375
Sao Paulo,Fevereiro,2003,375
Sao Paulo,Fevereiro,2004,376
Sao Paulo,Fevereiro,2005,376
Sao Paulo,Fevereiro,2006,376
Sao Paulo,Fevereiro,2007,376
Sao Paulo,Fevereiro,2008,378
Sao Paulo,Fevereiro,2009,379
Sao Paulo,Fevereiro,2010,380
Sao Paulo,Fevereiro,2011,380
Sao Paulo,Fevereiro,2012,381
Sao Paulo,Fevereiro,2013,381
